,SPY,QQQ,TLT,GLD,USO
2012-04-18,0.14076692061407034,0.15959215061922177,0.16888131753719118,0.1551709437471434,0.19764192523514482
2012-04-19,0.14224250769487481,0.1642126200543021,0.16610437236430248,0.1551889630299027,0.19572666954332996
2012-04-20,0.14046804483656392,0.16429081547859872,0.16627751041697922,0.15455870322670698,0.1966757181174769
2012-04-23,0.142523139189551,0.16683822283095906,0.165211679641336,0.14786171657048228,0.1908565181688374
2012-04-24,0.13248420857426976,0.15165288551153638,0.16647647506761878,0.13119807520025936,0.19139053645526838
2012-04-25,0.14281117731244197,0.1832492323833519,0.16724385106413067,0.1300860642819666,0.19352107473011143
2012-04-26,0.14432598996229226,0.18463311313680913,0.16759880175373343,0.12953132043190738,0.18945746805961639
2012-04-27,0.14431158011402367,0.18574708270750934,0.1662968333087442,0.12967926381209108,0.17147995196705956
2012-04-30,0.14408385227221157,0.18728214833328868,0.1515331943061426,0.12878202865709673,0.17134907086809495
2012-05-01,0.14336763418142737,0.18307158872861026,0.15336383496750944,0.1278532968685437,0.16062128858118446
2012-05-02,0.14303881134557592,0.18356010705340936,0.13635569003717965,0.10960684802834876,0.15875336364664694
2012-05-03,0.14121945695968283,0.1810408218479754,0.1307861078529333,0.09780025407670764,0.17008199921564413
2012-05-04,0.1521999600942937,0.19820269629840204,0.13111010305492415,0.0953711729625145,0.2158832597609468
2012-05-07,0.14734290920155566,0.19746053326340338,0.10522401093329574,0.09283124038733075,0.21562304936851115
2012-05-08,0.1349165848315477,0.190344038350504,0.09960473858361796,0.10658855321494033,0.2130136839473106
2012-05-09,0.1333096774787644,0.1891055495190529,0.08715201356053491,0.1103193897029326,0.20677253805468318
2012-05-10,0.12392829091441367,0.18276458632945575,0.08619255759719335,0.10183052481813204,0.20111298591311458
2012-05-11,0.11739800076950316,0.1763195830603161,0.07190675087361005,0.09843912620213176,0.20180513547907983
2012-05-14,0.12320689981963026,0.17509933100436537,0.08402620217978034,0.1075865281681875,0.20709638052659943
2012-05-15,0.10886594469775386,0.15519665939765562,0.08371561508533217,0.11068844510417221,0.19823476438075827
2012-05-16,0.10894780765066787,0.15591521244121384,0.08371181790018588,0.1103983745487341,0.19531615003968952
2012-05-17,0.11714761845353874,0.16660401704032696,0.09981005259643794,0.14250028118734684,0.19585986610178766
2012-05-18,0.11791307129021625,0.17009732749332274,0.09978280938123756,0.15019213100209855,0.19050852730164428
2012-05-21,0.1360573182053076,0.20250524240568124,0.1001340705541873,0.15028913752528397,0.21372347339144332
2012-05-22,0.1351350142325601,0.20210890277766672,0.10624870367912503,0.1592205599513154,0.21656664893122315
2012-05-23,0.12253343846966962,0.17321435281078856,0.10346754661862971,0.15842758905032006,0.21213077392288462
2012-05-24,0.11862019825721631,0.17041093731696969,0.10556743399497573,0.15276583258120155,0.21347493346597213
2012-05-25,0.11747404943627111,0.16691923759656685,0.10545322732761289,0.1571048280230206,0.21182458096563012
2012-05-29,0.1290808717451402,0.17649109335004362,0.10712282627062245,0.1580657232399678,0.2112001104665461
2012-05-30,0.13203953419731043,0.17663770450787963,0.1303483632395018,0.16148350766364591,0.22075592530836252
2012-05-31,0.132090366576977,0.175076991615101,0.1327019052147507,0.16141234795285292,0.22063557629674405
2012-06-01,0.1529074782682134,0.19171368434488642,0.14826728693503327,0.21615851612001585,0.23256684786364998
2012-06-04,0.14650085959447096,0.18053383572458104,0.1552916547227508,0.21576728036021758,0.21650253728998803
2012-06-05,0.15095029814785046,0.18179631330076262,0.1674806484151135,0.2156683967493738,0.21827957496875905
2012-06-06,0.17575351773969955,0.20335140778772162,0.1877098429327663,0.2038630068203757,0.2293146792119986
2012-06-07,0.1751701418318668,0.20347044241703158,0.1876102714887157,0.21042890723356128,0.23034767773251535
2012-06-08,0.177904123060355,0.20727642906113858,0.18675844397708624,0.21038218336254225,0.23037892155181464
2012-06-11,0.18259876108344764,0.2147651839563316,0.1858094306065131,0.2086963440887794,0.2504475683347315
2012-06-12,0.18448893141749317,0.2182505404307813,0.18537705554896186,0.20182173434285283,0.27127046305142694
2012-06-13,0.18475528358011617,0.21917727972196696,0.18754603880985177,0.1966691871600479,0.2714320517901241
2012-06-14,0.18828532325339678,0.21860096064132148,0.1878276783270141,0.19605062431584902,0.2871302907749774
2012-06-15,0.18248493128371837,0.20855801745821154,0.17880327181406247,0.18194731075970436,0.2867116095676339
2012-06-18,0.17852595184879433,0.20327011006800794,0.17942297373290383,0.17826241090974157,0.28358164415079884
2012-06-19,0.17196621246046107,0.18250210380572096,0.18627722578116107,0.17953885333091862,0.2741720647739428
2012-06-20,0.172371710390247,0.18225885870341837,0.18133592061904016,0.1704990591923042,0.29387886762259063
2012-06-21,0.1922895940807613,0.2051173715999876,0.18079007773893307,0.19469179187505775,0.3096984047784644
2012-06-22,0.19398241026297283,0.2065064645980373,0.18752889938818043,0.19506640089900398,0.32373526803916874
2012-06-25,0.2025382076443516,0.21880787658901588,0.19345574586880382,0.1945363130219805,0.32340882843825
2012-06-26,0.19845723408196542,0.2150972590974368,0.1937535568119415,0.19224692342718278,0.32342129616402077
2012-06-27,0.19364972417543905,0.21377709172035353,0.1720980328822305,0.19126229216221863,0.31198985048150835
2012-06-28,0.1938004719957626,0.21721435400874403,0.16715904311439778,0.1958694959883686,0.31799876182027353
2012-06-29,0.18607941164371677,0.2196580312049552,0.14724207978767306,0.16810634373383948,0.4151922147225751
2012-07-02,0.1855454938325009,0.21904398847948417,0.15165455064563352,0.168097658706214,0.41622902706152287
2012-07-03,0.18529340809311642,0.21986055707388377,0.1467939360964597,0.1773288145670468,0.45009552922259444
2012-07-05,0.17292013659819858,0.20724257120620898,0.12922896768770686,0.1819242540492448,0.4503342205347606
2012-07-06,0.17774317057622632,0.21265810974546864,0.13295634799792239,0.1769659357821081,0.46256229893819834
2012-07-09,0.1763820784563995,0.21085310959618306,0.13581463053996234,0.17706449415840733,0.4670159346724645
2012-07-10,0.1727703153243302,0.20430030926164625,0.1353116373411998,0.18132916256560838,0.4551221615949702
2012-07-11,0.16857507505688346,0.20163921878116747,0.1296997975353259,0.1804921667652688,0.4566126746510788
2012-07-12,0.16778834147720453,0.2030444249399011,0.12773293130293692,0.17946896140278235,0.4549857197082168
2012-07-13,0.17386981881061153,0.20951413206307792,0.12822166020403478,0.18321530248013723,0.4525471604201646
2012-07-16,0.1708810212455958,0.2054503546127461,0.12787449317683408,0.18320175419876722,0.45395017126245923
2012-07-17,0.17230808715604334,0.20352761907363667,0.13108057263179154,0.18354369817496072,0.45182953238599843
2012-07-18,0.1709392114033674,0.20594840182090282,0.12047338819851432,0.18315819587093532,0.45138369405241746
2012-07-19,0.17084928023160226,0.20951457224916395,0.12055175756195285,0.18196371402900982,0.43206364904120714
2012-07-20,0.15229779902247492,0.19412877729232506,0.12611749777386103,0.15722449924167123,0.4118448323600872
2012-07-23,0.1558300857020547,0.19648879206250727,0.11401949072905995,0.1575186104392632,0.4350862645934805
2012-07-24,0.14725844859590245,0.18541429583127417,0.10680140631952292,0.15569772289760242,0.43151789260980344
2012-07-25,0.14651276887926165,0.18597054320285428,0.10442585839220803,0.16071204074054776,0.43130716301492716
2012-07-26,0.1542869029128456,0.19073950442332477,0.11218586221177568,0.16213364591199336,0.4304442727681033
2012-07-27,0.16506945638492276,0.20238740725702872,0.1340409130425739,0.15506543224325764,0.4169944571259291
2012-07-30,0.14165115663009262,0.17021981389050397,0.12554394192399154,0.12315833411868199,0.3203677517643073
2012-07-31,0.14417534734465223,0.17000519240479825,0.12146913690785964,0.12538663186807442,0.3289971102793444
2012-08-01,0.14239918078971547,0.16768332547290818,0.11916012785501007,0.11634576722850802,0.2859592983728645
2012-08-02,0.1436753563978606,0.168080561403669,0.11939946087516241,0.11171121235632932,0.290689243225225
2012-08-03,0.15525344810008415,0.17494346600083502,0.13108023239287084,0.10696156025818197,0.30672986554205983
2012-08-06,0.15492884131970666,0.17597610219957388,0.12715711313142408,0.10788645516420324,0.303016012370596
2012-08-07,0.1503862965025736,0.17197488596597219,0.13456141133302957,0.09645514065168052,0.29164088048913583
2012-08-08,0.15023217935520713,0.1697319745500551,0.1352001153572366,0.0951936969441623,0.28212622887185
2012-08-09,0.1479568749379659,0.16350706849427366,0.131644873207464,0.09439653828688209,0.2807103942452906
2012-08-10,0.13820124255437227,0.15768863560272361,0.13365171611735244,0.08860063586502245,0.2786612001334702
2012-08-13,0.13760142680606066,0.15632859825875825,0.13184288786560205,0.09368011851652483,0.277657056793173
2012-08-14,0.13649388462502537,0.15634090923695776,0.13690793649801866,0.09425782322574956,0.27756929502851535
2012-08-15,0.13478088834955448,0.15105780300948252,0.14322482531206582,0.09387079525068724,0.27711226681845696
2012-08-16,0.13643738065973207,0.15176586292596236,0.14478400008904166,0.09553846585439964,0.26190535790556896
2012-08-17,0.1304692391162284,0.14044043169511994,0.13677090654587448,0.09548607510181154,0.25840657899110636
2012-08-20,0.1226154625373375,0.1286369400488759,0.13428611401463317,0.09383311395002145,0.2184364648241789
2012-08-21,0.11736649532581465,0.12459515135740873,0.13096836253713132,0.09854806364768372,0.21843289790711204
2012-08-22,0.11730898604142427,0.1180571758965013,0.14787186716220507,0.0937472512628587,0.21841083691506524
2012-08-23,0.11189698097802117,0.12151556051696637,0.14793060278089704,0.09490777091517859,0.22656654924779426
2012-08-24,0.09454271460252019,0.09615747595252863,0.1342052642835312,0.09417141639926638,0.22684633267882715
2012-08-27,0.09451522535621557,0.09542242571900003,0.13291462178492186,0.09569716408901624,0.2248698601749916
2012-08-28,0.09004409473593762,0.0952993860357623,0.13305065759263895,0.09181486001706107,0.2023628577467866
2012-08-29,0.08969696937719705,0.0935433199538716,0.13284190640479446,0.08892176179198152,0.2061436654635372
2012-08-30,0.09007659513499448,0.10198504528725856,0.13251579816946377,0.08391779334573758,0.1933762829373224
2012-08-31,0.06007856663365256,0.08339113075009312,0.13131263482587174,0.10993232531151213,0.13060209620131125
2012-09-04,0.06012414368977658,0.08118208479145435,0.13137198703336883,0.1097191492645571,0.1353328921230347
2012-09-05,0.057858419643647914,0.07745618759123579,0.12367801202556973,0.11006173710788031,0.12685104146753706
2012-09-06,0.09187368344324051,0.1075852136872185,0.13659800569861916,0.11001223759471283,0.1321154578351694
2012-09-07,0.09236762244180657,0.10827759882680842,0.13755379091482633,0.12886809058845444,0.14663561045989282
2012-09-10,0.09563242877111507,0.12028926608550558,0.13652262760235548,0.13387069511639055,0.1462427827519946
2012-09-11,0.09568086357130551,0.12063038423245344,0.1380570208683972,0.12773100643695534,0.14523338561730656
2012-09-12,0.09591870417314592,0.12078116612238479,0.1367624154358052,0.12383870602015755,0.14443247006389628
2012-09-13,0.10794330608815074,0.128489193836305,0.12797390046914842,0.13643275122361154,0.148582525232234
2012-09-14,0.10648810349545543,0.1257650270443642,0.1566211000851914,0.1365387283290581,0.14753431185428353
2012-09-17,0.10809653397262382,0.12537590953949876,0.16210266259081013,0.14350946432502598,0.18066245680297338
2012-09-18,0.10830919684756277,0.1253901563841284,0.1630868902833751,0.1440082058590865,0.18115103467939778
2012-09-19,0.10704025489311016,0.12381239293677024,0.16411093234669352,0.14323368431919645,0.2300508975132853
2012-09-20,0.1071054122654185,0.12379579638241128,0.15209755477879133,0.1421417051092038,0.23318016742689965
2012-09-21,0.1009596047591758,0.11864421624851226,0.1510884103672523,0.140874301419019,0.2299650502924391
2012-09-24,0.10061130195921016,0.12044634335646288,0.1544627806060316,0.1437394980790974,0.2326368901802032
2012-09-25,0.10974282925149702,0.13204738930814633,0.15739068093933042,0.14265003674945811,0.23427272465719898
2012-09-26,0.1121658235398969,0.13552448959288688,0.16220789878767294,0.1457861762393865,0.23480049351885923
2012-09-27,0.11611306708446242,0.14404627015604335,0.16344183317797753,0.14802397436119835,0.2522470994356169
2012-09-28,0.11392333884956556,0.14234959816237663,0.16220228754294455,0.14900441531942865,0.25217423423643753
2012-10-01,0.11336607668260919,0.14084266893010516,0.1537007892840508,0.12980585057002536,0.2425943719346808
2012-10-02,0.11304503671002132,0.1410067705780331,0.15370466724646198,0.13038789056093938,0.24120901113331517
2012-10-03,0.11303701302747306,0.14232956154494245,0.15316020968800712,0.12981403350100232,0.2781549101329822
2012-10-04,0.09214910147283421,0.11888412019793275,0.14806285293064186,0.13076342696366497,0.31957978403014237
2012-10-05,0.09160737451161104,0.12032253498301537,0.15388683690398058,0.11303807499347357,0.3149372618340227
2012-10-08,0.0897855288504419,0.11580486937637177,0.1571073346282406,0.11035763007144805,0.31478622802784
2012-10-09,0.09742072186371717,0.12893488862082134,0.15580890622764568,0.11319562500642828,0.3335171170801977
2012-10-10,0.09959836394484106,0.1290813341975639,0.15126791892757444,0.11334618379059413,0.33453801500431435
2012-10-11,0.08162421980871157,0.11700850357519059,0.15197702922410886,0.08806156839629324,0.3347019138227945
2012-10-12,0.07958689150392069,0.1100210440871538,0.11164963404432003,0.091100471341695,0.3321630492577034
2012-10-15,0.08596222678685914,0.11500169486317943,0.10687700216038026,0.09344613935870728,0.3179926131968571
2012-10-16,0.09405949926933978,0.1283437311696423,0.11944985798315408,0.09191874383760629,0.31854201422385126
2012-10-17,0.09547057574359535,0.12782087255949764,0.1225221302457028,0.09200884408527134,0.28348753784533465
2012-10-18,0.09595529321540971,0.13271715273915696,0.1240340076303468,0.09294870953313776,0.28032462644674033
2012-10-19,0.1127132076979702,0.15333585709069902,0.13356792781941298,0.09834019080683469,0.29000905163305557
2012-10-22,0.11273399237590369,0.1558250630519259,0.1323713613322904,0.09883381452509249,0.29079967510547244
2012-10-23,0.11700123983440018,0.15224488285303564,0.13779075648073533,0.10739651990552021,0.3046915738500627
2012-10-24,0.11592521216161918,0.15083512798495075,0.13532283094114111,0.10658114673482186,0.30410487320712576
2012-10-25,0.11050639739375953,0.1388842736994101,0.13436041131822346,0.09341959024469725,0.2888295647251058
2012-10-26,0.10972165287473383,0.1388633872421384,0.14575459129577442,0.09348461614505588,0.28900052066720117
2012-10-31,0.10899163804943304,0.13944445969413324,0.14677948205123895,0.09588984513789198,0.28800995749291125
2012-11-01,0.11626144843172136,0.15061267301775927,0.1493576390469644,0.09643809982950215,0.2910248369131566
2012-11-02,0.11849655225874728,0.15008280810300503,0.14930618001584067,0.11680829559243097,0.2638276442550122
2012-11-05,0.11504240849324669,0.15223451119572237,0.14425592224591813,0.1138295543416625,0.21487426731621762
2012-11-06,0.11961420619925676,0.1527330429970343,0.14051628621694778,0.1371286033328098,0.23876224999959272
2012-11-07,0.14202855912388593,0.16896817323638455,0.15176234327254073,0.13740210915090872,0.27853901924518154
2012-11-08,0.14378778179049118,0.16876030140032305,0.1593051829134967,0.1412301572185062,0.2532204228395846
2012-11-09,0.14325478175136808,0.17055645824944604,0.15800832209724025,0.14123134953390049,0.26004212347279726
2012-11-12,0.14330859312917882,0.17076423022545673,0.15663362405224387,0.14062656336148252,0.2527395656984806
2012-11-13,0.1433372186153881,0.17129830383169525,0.15676135256479248,0.13875228866541336,0.2522792895930843
2012-11-14,0.14386732567244923,0.16970619609540066,0.15626260054291174,0.13442985098348617,0.257808659388832
2012-11-15,0.1355789278133556,0.1560522487721139,0.14644125973651187,0.13358026284644658,0.25710502958064757
2012-11-16,0.13590071056760797,0.15870996820592742,0.14091675169933546,0.13343727637864702,0.26470567564555475
2012-11-19,0.1598431965597815,0.18484028773602773,0.14052818349726837,0.14048611629193647,0.280728131711188
2012-11-20,0.15072194196186012,0.1669235027467479,0.1403861741264654,0.13531712006123592,0.28129923710627924
2012-11-21,0.151086943315768,0.16565086336741236,0.1377390706758903,0.13473667947330425,0.2791744843370759
2012-11-23,0.1523929109660195,0.17291767072553413,0.1291819671307079,0.13236563998175002,0.2608203599918207
2012-11-26,0.15223846803859076,0.1732310923240081,0.12371153529218326,0.1315041054495933,0.2580592429313537
2012-11-27,0.15290216790591166,0.17366346101301638,0.12157079558513308,0.13119088009439933,0.25899174618588955
2012-11-28,0.15577161403070958,0.1761392029679686,0.11198678722073326,0.1398340583693999,0.2599823104405469
2012-11-29,0.1566160918997909,0.17561634418515304,0.11053149898061312,0.1391440567055527,0.2633306409367094
2012-11-30,0.15196047290766249,0.16847302304704204,0.10629848416506467,0.14034528727881823,0.2649345556186034
2012-12-03,0.14958287510885931,0.16397324058243726,0.10610039182278644,0.11657011264126055,0.2505605917509098
2012-12-04,0.14945981057770893,0.16236712475986625,0.10617678287519872,0.12278023630338025,0.25104585442245125
2012-12-05,0.14668288615301647,0.16695297494124584,0.09890248826494179,0.1017815907035222,0.22779878976224643
2012-12-06,0.12137594200222564,0.14460468414628558,0.07721622983441517,0.10213855990629796,0.18161968424916314
2012-12-07,0.11159875205929168,0.13339350093747743,0.06531595257704931,0.09734248424749678,0.18223863234450863
2012-12-10,0.11164805988651018,0.13309572348306306,0.06739284181594878,0.09875757197354168,0.17594540408730105
2012-12-11,0.1131320786544761,0.13923152341752898,0.07171262457998957,0.09858275904757158,0.17561682974435677
2012-12-12,0.11151809782299239,0.1361421497893682,0.07960226710027248,0.0984951490012278,0.1777409694256917
2012-12-13,0.10039881595223543,0.13149732126846156,0.0795186122750878,0.10251199321224437,0.17455575308507354
2012-12-14,0.10174811338537405,0.13677535758186668,0.08566244448784557,0.10051083135196534,0.1734206577324614
2012-12-17,0.10681699802180825,0.14226903307749494,0.09888903124296304,0.10084633465158493,0.16758590818460944
2012-12-18,0.09060407400942572,0.12797109291814454,0.10252370899340177,0.10119987450254067,0.14563000390613096
2012-12-19,0.09674132031097432,0.1299235982429631,0.09951812337384469,0.10114581956329802,0.13276822632238203
2012-12-20,0.09774509715806544,0.1301014088439779,0.09962363688000833,0.10702730509028759,0.13188901506288384
2012-12-21,0.09515667711859746,0.1270629327331289,0.10862304098983505,0.09527045844451057,0.13720241698230182
2012-12-24,0.09561728367647747,0.12654876308968635,0.10675719402590322,0.09649883216138569,0.1370818215148518
2012-12-26,0.09493445369397077,0.12997672444118666,0.10656169401039814,0.09713904965856102,0.16699907694387753
2012-12-27,0.09129956499332004,0.12593309996630195,0.10766406612484133,0.09024170040860904,0.16448435319530458
2012-12-28,0.09799715782987908,0.12739061528398224,0.11008057485242871,0.08821555184439944,0.16191273363203842
2012-12-31,0.1158092863197039,0.15031750636368624,0.12507240853138857,0.09479301018844936,0.16020267493578783
2013-01-02,0.14423123690258602,0.1880349257870871,0.13191178306632395,0.09916791716851961,0.16595729187065678
2013-01-03,0.14452753672622895,0.1894216374035188,0.13471886280857226,0.10158099884332004,0.16406832116424566
2013-01-04,0.14478234326109618,0.1846063276948878,0.1366502867749053,0.10241843169139096,0.16167805497550877
2013-01-07,0.14567950030667653,0.18376986065074696,0.13597205782073749,0.1031531485935501,0.14373866178078779
2013-01-08,0.14651426474382612,0.18219326572549546,0.13759270200489526,0.10589169561036343,0.14123564454364032
2013-01-09,0.1465034528164528,0.182300506567947,0.13558506279471633,0.10413991164640267,0.13981778934701927
2013-01-10,0.14709716418010543,0.1780869526207351,0.13413444069243113,0.11109717387301647,0.14069496514104823
2013-01-11,0.14716850325800243,0.1776438350255157,0.13444954912827864,0.11202699071470516,0.1413324801367287
2013-01-14,0.1446094146905557,0.1756617134680556,0.13442784457882276,0.10983882648842985,0.1367791002988467
2013-01-15,0.14318298301925036,0.17256376614756333,0.13232960026667367,0.11269120870816401,0.1432511475099225
2013-01-16,0.13871675282746831,0.1674503545428334,0.12245252178934932,0.11242202489169954,0.14407904009714081
2013-01-17,0.13537675110082903,0.15987099127465165,0.122232366760285,0.10089925445741404,0.14669204981820536
2013-01-18,0.131413848802069,0.1591331138766791,0.12499838844103534,0.10063887370592295,0.14031480147874228
2013-01-22,0.13127566453124329,0.159112098588459,0.12522450091659215,0.08942440546083011,0.14083402273755077
2013-01-23,0.12491237922353166,0.153990384874079,0.11825532350156781,0.09000406444087701,0.1410017794242368
2013-01-24,0.12356289660461056,0.16326574093804055,0.1186072616158197,0.09925457006874884,0.13848905300388373
2013-01-25,0.12143933492564135,0.15935249023527603,0.12571097628627062,0.10079138616449929,0.10440972912522581
2013-01-28,0.12137373694825657,0.15881516937832105,0.12442289179978654,0.10067153422978697,0.10457996923056866
2013-01-29,0.10995232076927797,0.1528885016591012,0.12148227228324313,0.10100229297983293,0.10419661172342427
2013-01-30,0.10107970422958144,0.1369426845104916,0.10843814407488962,0.09907839851258217,0.10162650086629778
2013-01-31,0.055052528739768326,0.0773153582882659,0.10185157791311295,0.09773318560870836,0.09863201295524594
2013-02-01,0.06205203161023432,0.08592384805948201,0.10093915396768015,0.08797836125395428,0.09719848220117193
2013-02-04,0.07669090789325524,0.10663990821144272,0.11100718192325859,0.08680859489814735,0.11687380813479352
2013-02-05,0.08159005713060573,0.11895285587026919,0.1148861040773687,0.08310677792502258,0.1186979393589716
2013-02-06,0.07987882326348086,0.11942034419104967,0.11640842362075521,0.08009389611974853,0.11878610605524385
2013-02-07,0.08064433490651013,0.11883590839669511,0.11651257164810158,0.0812662255625895,0.12541770993984278
2013-02-08,0.07861603913520461,0.1223940796973933,0.11747398145193565,0.07445601861182334,0.12236649097261385
2013-02-11,0.07865365127248088,0.12237047502659827,0.11199480635080442,0.08277272947362284,0.1276676662627324
2013-02-12,0.07819694055855272,0.12218894460517044,0.11194365708595269,0.08204056330238689,0.12687612247817395
2013-02-13,0.07816911588836584,0.12079779513534808,0.11255708049587448,0.07953367920280024,0.12239793816944766
2013-02-14,0.07792760094062341,0.12033678291746146,0.11824049389487624,0.08012720058815365,0.11979699550737014
2013-02-15,0.07652739904765395,0.12007532600221678,0.11397240800275217,0.09334270181713268,0.1281250532525105
2013-02-19,0.07952525562034399,0.12198794299411171,0.10996073190572736,0.09330737471917176,0.1300677959125453
2013-02-20,0.09255569802252614,0.1348954686845137,0.11049884531916651,0.12033268621050308,0.15073015517485083
2013-02-21,0.09558488765519743,0.13804610601915343,0.11358409104862487,0.12723250228374547,0.16377295260501765
2013-02-22,0.10124071148244683,0.1342445989754773,0.11342662359672097,0.12535146376346037,0.16416021973680262
2013-02-25,0.1215742081403773,0.14029704480577124,0.12500676274393083,0.13159306084672512,0.1676342183438999
2013-02-26,0.12418969623725293,0.14079503422563786,0.12621508185967076,0.14083046503447527,0.16713490781180865
2013-02-27,0.13141718615446596,0.14576627039282244,0.12488499541170837,0.14289161666697694,0.16166781789249626
2013-02-28,0.13074165031948978,0.14576575269506858,0.12460993653432863,0.14111096122661765,0.16057360157957218
2013-03-01,0.13058317859410418,0.14617800459561658,0.12486516413621923,0.1406349869991205,0.16187751766711223
2013-03-04,0.12695510081482525,0.14080441863223347,0.11619480117625114,0.13990412861452997,0.16209213218096355
2013-03-05,0.12216134117222274,0.1339931308826923,0.10868642729094531,0.1385553927324147,0.16226405985597997
2013-03-06,0.11795868686039064,0.12536357540648113,0.10890063418259781,0.14161067677892725,0.1577362746071517
2013-03-07,0.117969325126175,0.12457183438937595,0.10864101829458342,0.14018651909612775,0.1671682239085819
2013-03-08,0.1180449384192185,0.12456967496449937,0.11434135037150793,0.1406257176653076,0.1663288216749105
2013-03-11,0.1174005594125518,0.12006743425451878,0.11326787611981684,0.14156607400265586,0.16615269310375191
2013-03-12,0.11799317240200154,0.1210631188712623,0.11683645287433901,0.14217589332916175,0.16089129039618474
2013-03-13,0.11798694978352109,0.12003420023949808,0.11661524340121616,0.14187014680570156,0.15864642898118617
2013-03-14,0.11883307539238097,0.11997559225884497,0.11347004085314914,0.14149250640110209,0.1625251056022377
2013-03-15,0.11924603504309927,0.12056582350475367,0.10977291835911607,0.1417089085913744,0.16411223118737928
2013-03-18,0.12146415226735197,0.12030520793679544,0.11280159779709975,0.1344702118746375,0.1569011386056501
2013-03-19,0.11968249865472332,0.11796351012069423,0.11336938941522454,0.13502688105434446,0.16299075252353273
2013-03-20,0.11092007305511666,0.1049678182289453,0.12058917622632785,0.09879322372551935,0.15243913994971817
2013-03-21,0.11351469050892621,0.1059502213548477,0.12371438799622009,0.09721488309843604,0.1382533738175766
2013-03-22,0.11199917983988457,0.10555374143532213,0.12371857163608141,0.0991526137393234,0.1505125510523481
2013-03-25,0.08517529143037976,0.09466614088867537,0.10028926129467143,0.0948100789971969,0.1458824223394692
2013-03-26,0.08610655579647322,0.09533416985474098,0.09870528923617841,0.08447872083228401,0.15738833072556152
2013-03-27,0.07718244381443871,0.08989841095635373,0.10310141815823069,0.07696453925383151,0.15744112532957888
2013-03-28,0.07613372691043163,0.08909020619012682,0.10450775691876386,0.07048131804479746,0.15149690799702722
2013-04-01,0.07865050901428616,0.09317098947351224,0.10624651127713397,0.06881001119384021,0.14562717943863018
2013-04-02,0.07841071115414015,0.09564176052977862,0.10552592626450444,0.08745303829859084,0.13779967421307812
2013-04-03,0.08343921351447652,0.08770907310744175,0.10959859487276472,0.09602768642658116,0.17030351835837035
2013-04-04,0.08433657798535099,0.08725024374992565,0.11044976612037297,0.09356831971006599,0.17484817330878796
2013-04-05,0.0861562960028678,0.0915553656788249,0.12288759169421785,0.11206458694747642,0.17061049243968254
2013-04-08,0.08809766335972467,0.0936942646982346,0.11919295094618942,0.11310520331550937,0.17157355338937524
2013-04-09,0.0879366325656742,0.09636990911777685,0.12063776599865775,0.11639214804165927,0.17203548041079658
2013-04-10,0.09662993288845217,0.11770521767037774,0.1331552553419724,0.12728315332076137,0.17162819386720338
2013-04-11,0.09691279546519702,0.11750925051732321,0.13269265637863298,0.12741747464537637,0.1764780879874902
2013-04-12,0.0965432298843399,0.11737290567978043,0.1386589913583718,0.20744445012423773,0.2009518965766108
2013-04-15,0.12893046877647274,0.1380604436489547,0.14003616652323603,0.36371955903393943,0.22664367158133636
2013-04-16,0.1376328560542119,0.14541472646137496,0.14458868084692672,0.365262609514161,0.22993462052851224
2013-04-17,0.14788167344845596,0.16238743144707277,0.14453632679379594,0.36379018091168736,0.23627841498270763
2013-04-18,0.14729423305693262,0.16712424701773654,0.13541620983326616,0.36959431859249264,0.24540902169429285
2013-04-19,0.14745532868255676,0.17032652726199435,0.13426190029083698,0.3711335888343014,0.24378824140748584
2013-04-22,0.1455273700451406,0.17075750912716062,0.1342678749615501,0.38141139651275563,0.24061359964077506
2013-04-23,0.14876691338348183,0.17325154789525954,0.1354333256070824,0.3811937548289707,0.2383428436772555
2013-04-24,0.14641285022412395,0.17245537056295487,0.13536589245999595,0.385821264758833,0.2480682721337332
2013-04-25,0.14690647726747183,0.17327240037783634,0.13535009926521885,0.3980720876102074,0.25812133982783836
2013-04-26,0.14690965833095931,0.17368983754166253,0.13523855674178584,0.3980415371252557,0.25663626348139684
2013-04-29,0.14745234632207102,0.17405849451810138,0.13552209376340218,0.4007600688104919,0.26370099902544414
2013-04-30,0.14684341799229825,0.17376090239483205,0.13380095584443494,0.3994687645277018,0.26706829635320234
2013-05-01,0.1455450740095232,0.17092365711658664,0.13474515857982036,0.3996014373192268,0.2643054584008891
2013-05-02,0.14815597908682085,0.17534816685830623,0.13019512902895639,0.40079890409219127,0.2907427537969115
2013-05-03,0.14969869781657105,0.17401095013397697,0.13948220420215834,0.3946108116463678,0.29528920784014423
2013-05-06,0.14866422379288388,0.17384570575412217,0.13721887650006442,0.3948137359812987,0.2948555264988197
2013-05-07,0.14901302393383925,0.17371058254305982,0.1376023761389457,0.39396623625710137,0.2950728013806984
2013-05-08,0.14433755208051158,0.16227550525343895,0.12841598216063346,0.3963831760362543,0.29708023769194936
2013-05-09,0.14495647022893995,0.16249314516702096,0.1286651205941039,0.39726391157217955,0.2951915100874171
2013-05-10,0.14447196732916892,0.16283233601835656,0.12153659303941254,0.3630015020101545,0.27487118426928686
2013-05-13,0.11153926946728314,0.14085629454387152,0.1177090887378739,0.17011195020581601,0.246780597974362
2013-05-14,0.10614782168089577,0.13609040657807273,0.11991868490703761,0.16870956303618723,0.24999813121276854
